################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -6.4569307166778958E-02 a       106     0     5     1    10
 -7.2594935860731791E-02 a       107     0     5     1    11
  6.7300238568767882E-03 a       108     0     5     1    12
  6.4123245646466154E-02 a       109     0     5     1    13
 -3.0878546381510701E-02 a       110     0     5     1    14
 -1.9960788357417270E-02 a       111     0     5     1    15
 -8.0193789497365747E-03 a       112     0     5     1    16
  3.9874135828630426E-02 a       113     0     5     1    17
 -9.4412489627026780E-02 a       114     0     5     1    18
  3.4310519804923597E-03 a       115     0     5     1    19
 -1.6148257635208577E-01 a       116     0     5     1    20
  1.7095027902618094E-02 a       117     0     5     1    21
 -2.7171798723443899E-02 a       118     0     5     1    22
 -7.3047006006106800E-03 a       119     0     5     1    23
  1.0161800144095319E-01 a       120     0     5     1    24
  3.7530258947796651E-02 a       121     0     6     1     1
  5.5938832856054645E-02 a       122     0     6     1     2
 -6.5275313515631775E-02 a       123     0     6     1     3
 -9.0055314706808234E-02 a       124     0     6     1     4
  3.1273364676134296E-01 a       125     0     6     1     5
 -2.1172860877665154E-02 a       126     0     6     1     6
  1.2862155527683561E-01 a       127     0     6     1     7
  3.5711168404257414E-02 a       128     0     6     1     8
  1.3963924079274898E-02 a       129     0     6     1     9
  8.0698354451541096E-02 a       130     0     6     1    10
 -7.7018135165047054E-03 a       131     0     6     1    11
  1.4659176112404987E-01 a       132     0     6     1    12
 -1.0878345365220018E-01 a       133     0     6     1    13
  4.6346967811276236E-02 a       134     0     6     1    14
 -8.0492559800648969E-02 a       135     0     6     1    15
  2.4244465378503011E-01 a       136     0     6     1    16
 -3.2895229543581134E-01 a       137     0     6     1    17
 -8.8980868258293502E-02 a       138     0     6     1    18
  6.1063521802773614E-02 a       139     0     6     1    19
  1.4623388907629120E-01 a       140     0     6     1    20
 -2.1457159258543834E-01 a       141     0     6     1    21
  1.7339145987467341E-01 a       142     0     6     1    22
  1.0043731077784777E-01 a       143     0     6     1    23
  8.4158845584808309E-02 a       144     0     6     1    24
  2.4476792229211161E-02 a       145     0     7     1     1
  3.9927316781807071E-03 a       146     0     7     1     2
 -9.0742169939277029E-02 a       147     0     7     1     3
 -5.7087472136949952E-02 a       148     0     7     1     4
 -1.1176324843938355E-01 a       149     0     7     1     5
  5.3075323974497032E-02 a       150     0     7     1     6
  9.3001824591044377E-02 a       151     0     7     1     7
  3.2357843384814994E-01 a       152     0     7     1     8
  1.0920671005374387E-02 a       153     0     7     1     9
  2.1585478856561591E-02 a       154     0     7     1    10
 -1.8435644559862328E-02 a       155     0     7     1    11
  1.4200253989733212E-02 a       156     0     7     1    12
 -3.7270027803157080E-02 a       157     0     7     1    13
  4.9145656647255391E-02 a       158     0     7     1    14
 -7.8603726012340516E-02 a       159     0     7     1    15
  1.5699335936874664E-01 a       160     0     7     1    16
 -2.1539813813708956E-02 a       161     0     7     1    17
 -9.0722987615369136E-02 a       162     0     7     1    18
  8.9792745041130051E-02 a       163     0     7     1    19
  1.4681006609209533E-02 a       164     0     7     1    20
 -8.7902226949056819E-02 a       165     0     7     1    21
 -1.2271005007690644E-01 a       166     0     7     1    22
  1.2046529428393475E-01 a       167     0     7     1    23
 -1.1657149174117731E-02 a       168     0     7     1    24
  1.3974225578406316E-01 a       169     0     8     1     1
  1.0473218240284357E-01 a       170     0     8     1     2
  1.2409313428977065E-01 a       171     0     8     1     3
 -7.7773386798829572E-02 a       172     0     8     1     4
 -2.9257220542519835E-02 a       173     0     8     1     5
  1.3784054325401568E-01 a       174     0     8     1     6
 -3.3302166871402146E-02 a       175     0     8     1     7
 -7.7109608443057059E-02 a       176     0     8     1     8
  8.7364247631034481E-02 a       177     0     8     1     9
  1.1883566873468321E-01 a       178     0     8     1    10
 -3.2633247610141372E-02 a       179     0     8     1    11
  3.0117061068144751E-02 a       180     0     8     1    12
  6.5463325988804166E-02 a       181     0     8     1    13
 -1.0908018209837035E-02 a       182     0     8     1    14
 -1.3844165872409510E-02 a       183     0     8     1    15
  2.7950497689904368E-02 a       184     0     8     1    16
 -2.1586486459330624E-02 a       185     0     8     1    17
 -1.1470021529401835E-01 a       186     0     8     1    18
  2.4363491543413690E-02 a       187     0     8     1    19
  7.5862588523640417E-02 a       188     0     8     1    20
  2.9319564267654063E-03 a       189     0     8     1    21
 -2.1114286409982508E-01 a       190     0     8     1    22
 -2.7878291287536511E-02 a       191     0     8     1    23
  2.7906833310246026E-02 a       192     0     8     1    24
 -1.0408218291897837E-01 a       193     0     9     1     1
 -4.6463992659755551E-02 a       194     0     9     1     2
  5.9804902126085149E-02 a       195     0     9     1     3
  1.2991342601219319E-02 a       196     0     9     1     4
 -4.8349079592072852E-01 a       197     0     9     1     5
  4.6775257809029143E-02 a       198     0     9     1     6
 -9.2982862391306015E-02 a       199     0     9     1     7
 -6.0987292552422717E-02 a       200     0     9     1     8
  5.4281461592311911E-02 a       201     0     9     1     9
  2.8338563301515296E-02 a       202     0     9     1    10
 -6.5257771138911666E-02 a       203     0     9     1    11
 -2.8950457664975671E-01 a       204     0     9     1    12
 -8.1127914084819147E-02 a       205     0     9     1    13
  6.7535428105943832E-02 a       206     0     9     1    14
  1.6867836196646763E-01 a       207     0     9     1    15
 -1.5258437860796650E-01 a       208     0     9     1    16
  4.6431244464361154E-01 a       209     0     9     1    17
  1.3665946414845334E-01 a       210     0     9     1    18
 -2.0617212169983606E-01 a       211     0     9     1    19
  7.9745624013276867E-02 a       212     0     9     1    20
 -1.0661983165825667E-01 a       213     0     9     1    21
 -1.5544619876565852E-01 a       214     0     9     1    22
 -1.0565162500691033E-01 a       215     0     9     1    23
 -2.0987300592813604E-01 a       216     0     9     1    24
  2.5606876948157751E-03 a       217     0    10     1     1
 -2.3116026510508349E-02 a       218     0    10     1     2
  3.3091050155386943E-02 a       219     0    10     1     3
  1.9027118602552911E-03 a       220     0    10     1     4
 -1.4701899652618389E-01 a       221     0    10     1     5
 -5.3644590515981125E-02 a       222     0    10     1     6
  3.3410885171116823E-02 a       223     0    10     1     7
  1.7748010726704469E-02 a       224     0    10     1     8
 -1.3591424066387101E-01 a       225     0    10     1     9
  7.6637109090075733E-02 a       226     0    10     1    10
  2.3567902666025847E-03 a       227     0    10     1    11
 -1.6547680599347925E-01 a       228     0    10     1    12
  1.6161851637571642E-01 a       229     0    10     1    13
  3.1837077604976220E-02 a       230     0    10     1    14
  1.9629945049764999E-01 a       231     0    10     1    15
  1.1830497066158979E-01 a       232     0    10     1    16
  4.4161336404090243E-02 a       233     0    10     1    17
 -1.9365763837412980E-01 a       234     0    10     1    18
  1.1715636184294270E-01 a       235     0    10     1    19
 -3.7065538788268446E-02 a       236     0    10     1    20
  1.2688319722810995E-01 a       237     0    10     1    21
  5.3196855546137983E-02 a       238     0    10     1    22
  2.0655714775283426E-02 a       239     0    10     1    23
 -4.8370538042189611E-02 a       240     0    10     1    24
  1.5216814831917272E-01 a       241     0    11     1     1
  7.8865935345915308E-02 a       242     0    11     1     2
  4.6141738504258067E-02 a       243     0    11     1     3
 -5.6024936348218132E-02 a       244     0    11     1     4
 -2.4648322293659422E-01 a       245     0    11     1     5
 -1.6927520858536801E-01 a       246     0    11     1     6
 -2.0762671348998257E-02 a       247     0    11     1     7
 -2.7552130952883103E-02 a       248     0    11     1     8
 -5.4352051560549432E-02 a       249     0    11     1     9
  3.2148350059802669E-02 a       250     0    11     1    10
  1.7287125782422963E-01 a       251     0    11     1    11
  2.9767726438284736E-02 a       252     0    11     1    12
 -1.1278589836693290E-01 a       253     0    11     1    13
  3.2083955992959559E-02 a       254     0    11     1    14
  2.4178870288297835E-02 a       255     0    11     1    15
  7.8069737778950724E-02 a       256     0    11     1    16
  4.8520753093834031E-02 a       257     0    11     1    17
 -1.0362613484001913E-01 a       258     0    11     1    18
  2.8210519271226937E-02 a       259     0    11     1    19
  1.7887591599104943E-01 a       260     0    11     1    20
 -1.5744487467733459E-01 a       261     0    11     1    21
 -1.2019658365390319E-01 a       262     0    11     1    22
  1.0514722955115610E-01 a       263     0    11     1    23
 -3.6809153628278380E-03 a       264     0    11     1    24
  1.5144297201647364E-01 a       265     0    12     1     1
 -2.4244665961824136E-02 a       266     0    12     1     2
 -2.0192447119448211E-02 a       267     0    12     1     3
 -3.2812955569786556E-02 a       268     0    12     1     4
  1.0557782751741046E-02 a       269     0    12     1     5
 -1.5509793860863233E-01 a       270     0    12     1     6
 -6.0149925955913154E-02 a       271     0    12     1     7
 -6.4078182773503911E-02 a       272     0    12     1     8
 -5.4186480582896511E-02 a       273     0    12     1     9
 -6.3184979210719902E-02 a       274     0    12     1    10
 -2.1082293539451477E-01 a       275     0    12     1    11
 -1.9133597988874873E-02 a       276     0    12     1    12
  9.9447760348144024E-02 a       277     0    12     1    13
  1.2572235913104980E-02 a       278     0    12     1    14
  4.2571084148204395E-02 a       279     0    12     1    15
 -2.0216077395696672E-01 a       280     0    12     1    16
  1.1015761033865083E-02 a       281     0    12     1    17
  7.5411420333143742E-02 a       282     0    12     1    18
 -7.8383786330668156E-02 a       283     0    12     1    19
 -3.5374003464602760E-02 a       284     0    12     1    20
  5.7932455760628880E-02 a       285     0    12     1    21
  8.8138247803323730E-02 a       286     0    12     1    22
 -1.7236360986509150E-01 a       287     0    12     1    23
 -7.5005448492700494E-02 a       288     0    12     1    24
  1.8248779103440618E-01 a       289     0    13     1     1
  3.5347213524682251E-02 a       290     0    13     1     2
  3.1113852340001930E-02 a       291     0    13     1     3
  1.3179948040150262E-02 a       292     0    13     1     4
  3.1169247168954962E-02 a       293     0    13     1     5
  9.7881963277806211E-02 a       294     0    13     1     6
 -8.6306992936575778E-03 a       295     0    13     1     7
  1.9592403820970543E-02 a       296     0    13     1     8
  3.7302926518944672E-02 a       297     0    13     1     9
 -2.6722730357950912E-02 a       298     0    13     1    10
 -1.3394240392219064E-01 a       299     0    13     1    11
  8.8428979517430492E-02 a       300     0    13     1    12
 -2.3329320306659429E-01 a       301     0    13     1    13
 -5.4144523513194473E-02 a       302     0    13     1    14
 -3.7411636398485930E-02 a       303     0    13     1    15
  7.6295560310176064E-02 a       304     0    13     1    16
  2.9872966031821935E-02 a       305     0    13     1    17
 -3.3572864273546721E-02 a       306     0    13     1    18
 -6.5892144629835447E-02 a       307     0    13     1    19
 -1.4334768628127520E-01 a       308     0    13     1    20
 -4.4528873032129483E-02 a       309     0    13     1    21
 -1.0946829691306262E-01 a       310     0    13     1    22
  2.4211514562523330E-02 a       311     0    13     1    23
  5.3145871090532169E-03 a       312     0    13     1    24
 -5.6896145858436581E-02 a       313     0    14     1     1
  7.8164984835333670E-02 a       314     0    14     1     2
 -1.5975311079275895E-01 a       315     0    14     1     3
 -1.2192741894366119E-02 a       316     0    14     1     4
  1.0465901291182811E-01 a       317     0    14     1     5
 -1.2428968438997193E-01 a       318     0    14     1     6
  1.0165062139889368E-01 a       319     0    14     1     7
  2.7851860061965505E-01 a       320     0    14     1     8
 -2.7201962184592011E-02 a       321     0    14     1     9
 -8.4491587362503062E-02 a       322     0    14     1    10
 -8.1121978409514364E-02 a       323     0    14     1    11
  5.1293900901271020E-02 a       324     0    14     1    12
  4.4714872092916315E-03 a       325     0    14     1    13
  1.4537101049417710E-03 a       326     0    14     1    14
 -1.1714697199982579E-01 a       327     0    14     1    15
  1.6259279401630125E-01 a       328     0    14     1    16
 -8.1419721594641212E-02 a       329     0    14     1    17
 -2.4622309256697089E-02 a       330     0    14     1    18
  8.2190139298796323E-03 a       331     0    14     1    19
 -1.0942928502272506E-01 a       332     0    14     1    20
 -1.0672544864943049E-02 a       333     0    14     1    21
  9.5338120033966944E-04 a       334     0    14     1    22
  1.8420757529221864E-02 a       335     0    14     1    23
 -4.3135293847577576E-02 a       336     0    14     1    24
  1.1404904196497759E-01 a       337     0    15     1     1
 -2.0886422993850226E-01 a       338     0    15     1     2
 -7.2773570179693430E-03 a       339     0    15     1     3
 -8.7930820433283936E-04 a       340     0    15     1     4
 -2.5319674369786240E-02 a       341     0    15     1     5
  1.0890413834383487E-02 a       342     0    15     1     6
 -7.3967956765247214E-02 a       343     0    15     1     7
 -1.6661844998414596E-01 a       344     0    15     1     8
 -5.5845710683327509E-03 a       345     0    15     1     9
  2.9989640256769888E-02 a       346     0    15     1    10
 -1.2481380396680719E-01 a       347     0    15     1    11
 -5.9945502606279623E-03 a       348     0    15     1    12
  8.6371886368964396E-02 a       349     0    15     1    13
  7.4076939244951290E-02 a       350     0    15     1    14
  4.4854952483955671E-02 a       351     0    15     1    15
  2.5124548277307202E-02 a       352     0    15     1    16
  3.6406586200163078E-02 a       353     0    15     1    17
 -2.1527401364734766E-01 a       354     0    15     1    18
  5.4074464022388261E-02 a       355     0    15     1    19
  2.0140587813574418E-02 a       356     0    15     1    20
 -6.9007546070638498E-02 a       357     0    15     1    21
 -1.2066447901966709E-01 a       358     0    15     1    22
 -1.2741701619983078E-01 a       359     0    15     1    23
  2.4108847262848669E-02 a       360     0    15     1    24
  4.1219058887933514E-02 a       361     0    16     1     1
  3.3834406552682834E-02 a       362     0    16     1     2
  9.3809808615579651E-02 a       363     0    16     1     3
 -2.8861420549512004E-02 a       364     0    16     1     4
  5.3582247724373915E-02 a       365     0    16     1     5
  8.2648135697185862E-02 a       366     0    16     1     6
  4.8856875542034599E-02 a       367     0    16     1     7
 -4.0092669134847519E-02 a       368     0    16     1     8
  4.0135217101741810E-02 a       369     0    16     1     9
 -8.5343766339742652E-02 a       370     0    16     1    10
 -9.7956793997779540E-02 a       371     0    16     1    11
 -1.2253352286069319E-01 a       372     0    16     1    12
  2.8218509737414871E-01 a       373     0    16     1    13
 -7.4293323949198686E-02 a       374     0    16     1    14
 -7.0686372512448109E-02 a       375     0    16     1    15
 -1.9642551164516242E-01 a       376     0    16     1    16
 -8.6665651720383194E-02 a       377     0    16     1    17
  2.0187891111429068E-01 a       378     0    16     1    18
 -3.1056184607647055E-02 a       379     0    16     1    19
  7.0909620488554301E-02 a       380     0    16     1    20
  2.2125277008409105E-01 a       381     0    16     1    21
 -1.4430203814762553E-02 a       382     0    16     1    22
 -2.8240819594589189E-01 a       383     0    16     1    23
 -5.3011729535819507E-02 a       384     0    16     1    24
  1.0805854564130563E-01 a       385     0    17     1     1
 -6.5253874630383055E-02 a       386     0    17     1     2
  5.9409329620235575E-02 a       387     0    17     1     3
 -1.7541218035746123E-01 a       388     0    17     1     4
 -4.5462658272973716E-02 a       389     0    17     1     5
  1.6670104914214270E-01 a       390     0    17     1     6
 -1.7756574961671456E-01 a       391     0    17     1     7
  4.2614340367058065E-03 a       392     0    17     1     8
 -1.3511919827428201E-01 a       393     0    17     1     9
 -2.1502063681681616E-01 a       394     0    17     1    10
  7.3733387778464485E-02 a       395     0    17     1    11
  1.3135881936672719E-01 a       396     0    17     1    12
  1.1477780258755874E-01 a       397     0    17     1    13
 -2.0225252550685699E-01 a       398     0    17     1    14
  2.5507574204994432E-01 a       399     0    17     1    15
  3.6182087757456391E-02 a       400     0    17     1    16
  3.2740292733038981E-02 a       401     0    17     1    17
  1.2809398865730345E-01 a       402     0    17     1    18
  2.5642654313331692E-01 a       403     0    17     1    19
 -2.2423788181802123E-01 a       404     0    17     1    20
 -1.8395446246883609E-01 a       405     0    17     1    21
  1.6672624689231252E-01 a       406     0    17     1    22
  5.5349345534446294E-02 a       407     0    17     1    23
 -7.0479947648665782E-03 a       408     0    17     1    24
  6.1131637402124496E-02 a       409     0    18     1     1
  1.1662132887456851E-02 a       410     0    18     1     2
  1.6300203250255679E-01 a       411     0    18     1     3
  7.4941891492984747E-02 a       412     0    18     1     4
  1.3531049047975066E-01 a       413     0    18     1     5
 -1.0876715972852274E-01 a       414     0    18     1     6
  8.8859301611182787E-02 a       415     0    18     1     7
 -2.7521084952747105E-01 a       416     0    18     1     8
  7.0479393103211704E-02 a       417     0    18     1     9
 -2.0165108677884747E-01 a       418     0    18     1    10
 -1.5143736611864997E-01 a       419     0    18     1    11
 -8.8811036555853484E-02 a       420     0    18     1    12
  1.0781778766356177E-01 a       421     0    18     1    13
 -9.2459147390963128E-02 a       422     0    18     1    14
 -1.8281873950881513E-02 a       423     0    18     1    15
 -1.1227330307077980E-01 a       424     0    18     1    16
 -4.8117767672043940E-02 a       425     0    18     1    17
 -9.6474994820843818E-02 a       426     0    18     1    18
 -7.3745408869892878E-02 a       427     0    18     1    19
 -4.8906299745089997E-02 a       428     0    18     1    20
  3.7903244296606360E-02 a       429     0    18     1    21
  6.0595480831506107E-02 a       430     0    18     1    22
 -1.0471583523811170E-01 a       431     0    18     1    23
 -1.5757246145822303E-03 a       432     0    18     1    24
  2.1733988059602319E-01 a       433     0    19     1     1
 -6.9240006493796080E-02 a       434     0    19     1     2
 -2.4810237435554158E-01 a       435     0    19     1     3
 -4.8332542816356981E-02 a       436     0    19     1     4
  7.2032350963696687E-02 a       437     0    19     1     5
 -4.9047966866868138E-02 a       438     0    19     1     6
  9.6557621271632366E-02 a       439     0    19     1     7
 -1.0054885854398141E-01 a       440     0    19     1     8
  8.1018479969645757E-02 a       441     0    19     1     9
  9.0274501708348127E-03 a       442     0    19     1    10
 -1.4083814772552256E-01 a       443     0    19     1    11
 -1.1115534204406516E-01 a       444     0    19     1    12
 -8.2891444372524492E-02 a       445     0    19     1    13
  3.3780944705106668E-02 a       446     0    19     1    14
  1.6194805224711692E-01 a       447     0    19     1    15
 -1.3602934619834153E-01 a       448     0    19     1    16
  8.9632298536787322E-02 a       449     0    19     1    17
  1.6172401450215801E-01 a       450     0    19     1    18
  1.8093977248461016E-01 a       451     0    19     1    19
 -3.0502180451361960E-01 a       452     0    19     1    20
  2.3005957794652279E-01 a       453     0    19     1    21
  3.8978105878013952E-02 a       454     0    19     1    22
 -9.6151126592875807E-02 a       455     0    19     1    23
  2.6229997376527819E-01 a       456     0    19     1    24
  2.0909428205075375E-01 a       457     0    20     1     1
  1.0597120009699972E-01 a       458     0    20     1     2
  1.7335720982537348E-01 a       459     0    20     1     3
 -4.6314918926181420E-02 a       460     0    20     1     4
  2.2089449617409454E-02 a       461     0    20     1     5
 -2.1465614675027792E-01 a       462     0    20     1     6
 -6.5651944787105843E-02 a       463     0    20     1     7
  1.6080363072288419E-02 a       464     0    20     1     8
  1.1175973432939741E-01 a       465     0    20     1     9
 -2.1008013705047623E-01 a       466     0    20     1    10
 -4.8781089807276613E-02 a       467     0    20     1    11
  5.4832585061777659E-03 a       468     0    20     1    12
  3.8825725880283136E-02 a       469     0    20     1    13
 -1.4267748147812789E-01 a       470     0    20     1    14
 -7.1457321300930146E-02 a       471     0    20     1    15
 -1.4074908254885288E-01 a       472     0    20     1    16
 -1.5458330003439449E-01 a       473     0    20     1    17
 -1.4489750708069515E-01 a       474     0    20     1    18
 -2.1549472867338583E-02 a       475     0    20     1    19
  1.3583977440889791E-01 a       476     0    20     1    20
 -1.9218289744057163E-02 a       477     0    20     1    21
  8.0348472717885998E-03 a       478     0    20     1    22
 -1.1592565511745398E-01 a       479     0    20     1    23
  6.1977864327490008E-02 a       480     0    20     1    24
 -9.9823843472490723E-02 a       481     0    21     1     1
 -1.1817512858757308E-01 a       482     0    21     1     2
  2.8255672318880959E-01 a       483     0    21     1     3
  5.0461362119267232E-03 a       484     0    21     1     4
  2.1338339219798962E-02 a       485     0    21     1     5
 -9.7501013943919121E-02 a       486     0    21     1     6
  1.0098715329674676E-01 a       487     0    21     1     7
 -5.3163663290281007E-02 a       488     0    21     1     8
  4.5707262571259899E-02 a       489     0    21     1     9
 -1.1741954702525786E-01 a       490     0    21     1    10
 -4.7715179325630741E-02 a       491     0    21     1    11
 -2.1796807012768635E-01 a       492     0    21     1    12
  2.1981777776184463E-01 a       493     0    21     1    13
 -8.8194301462650851E-02 a       494     0    21     1    14
 -5.9814549979880033E-02 a       495     0    21     1    15
 -1.7648622231452898E-01 a       496     0    21     1    16
 -1.2612426758702687E-02 a       497     0    21     1    17
 -1.5527845356797199E-01 a       498     0    21     1    18
 -9.5435756049497139E-02 a       499     0    21     1    19
  1.2503134143465613E-01 a       500     0    21     1    20
  4.8892721875723785E-02 a       501     0    21     1    21
  5.1133555284387691E-02 a       502     0    21     1    22
 -1.1497608756935440E-01 a       503     0    21     1    23
 -9.2794842946273701E-02 a       504     0    21     1    24
 -1.6895566713995433E-02 a       505     0    22     1     1
  8.4853559648297786E-02 a       506     0    22     1     2
 -8.9269169283506828E-03 a       507     0    22     1     3
  1.1122732753821507E-01 a       508     0    22     1     4
  1.7437204875152942E-01 a       509     0    22     1     5
  5.5592097027111757E-02 a       510     0    22     1     6
  3.7679354579356228E-02 a       511     0    22     1     7
  1.8274385214756855E-01 a       512     0    22     1     8
  1.6395235958778620E-01 a       513     0    22     1     9
 -1.0116237837359092E-01 a       514     0    22     1    10
  2.8214262798211091E-03 a       515     0    22     1    11
  9.1296327022671001E-02 a       516     0    22     1    12
  1.8524207921934180E-01 a       517     0    22     1    13
 -6.8042968724837158E-02 a       518     0    22     1    14
 -8.5957098144554461E-02 a       519     0    22     1    15
  5.8005092456092221E-02 a       520     0    22     1    16
 -1.0611018603134154E-01 a       521     0    22     1    17
  1.7374169304255838E-01 a       522     0    22     1    18
  2.7879788159581611E-02 a       523     0    22     1    19
  4.3518479648946368E-02 a       524     0    22     1    20
 -2.4662872869422890E-02 a       525     0    22     1    21
 -7.8483781953156154E-02 a       526     0    22     1    22
  1.1859133760482658E-01 a       527     0    22     1    23
  1.6507423375932068E-01 a       528     0    22     1    24
 -1.7567295001933944E-01 a       529     0    23     1     1
 -5.6881446832280018E-02 a       530     0    23     1     2
