################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -4.6529898314518453E-01 a        37     0     2     1    13
  2.2371295693799828E-01 a        38     0     2     1    14
 -6.5603441112025496E-01 a        39     0     2     1    15
 -1.2948294869579288E-01 a        40     0     2     1    16
  4.3431927821795691E-01 a        41     0     2     1    17
  2.3968197439029510E+00 a        42     0     2     1    18
  9.7354807537311350E-01 a        43     0     2     1    19
  1.8897015739949792E-02 a        44     0     2     1    20
  6.2132199738475592E-02 a        45     0     2     1    21
 -1.3581439956633989E+00 a        46     0     2     1    22
 -3.4359309723437070E-01 a        47     0     2     1    23
  7.5489161326735096E-02 a        48     0     2     1    24
  2.0445853611440715E-01 a        49     0     3     1     1
 -2.3347945869911756E-02 a        50     0     3     1     2
 -1.7508745343242541E-01 a        51     0     3     1     3
 -3.1022430236180465E-01 a        52     0     3     1     4
  2.0968104049965275E-01 a        53     0     3     1     5
  2.2123349493374914E-01 a        54     0     3     1     6
  7.0077772401618763E-02 a        55     0     3     1     7
  2.6546002507371708E-01 a        56     0     3     1     8
 -1.0506606202650723E-01 a        57     0     3     1     9
 -5.4257340745995947E-02 a        58     0     3     1    10
  1.0898008209247552E-01 a        59     0     3     1    11
 -9.0440477717402601E-02 a        60     0     3     1    12
 -7.8953467353973336E-02 a        61     0     3     1    13
  2.8285008100777587E-01 a        62     0     3     1    14
 -1.1306859092759901E-01 a        63     0     3     1    15
  3.1279707391459943E-01 a        64     0     3     1    16
 -3.5019760427218288E-01 a        65     0     3     1    17
  4.4089315704139342E-01 a        66     0     3     1    18
  2.5942490477767449E-01 a        67     0     3     1    19
  1.9460298496787212E-01 a        68     0     3     1    20
  1.6545945724482866E-01 a        69     0     3     1    21
 -7.3679671984393028E-02 a        70     0     3     1    22
 -1.0478341642883354E-01 a        71     0     3     1    23
  2.2227662192866485E-01 a        72     0     3     1    24
  4.8982595212353165E-03 a        73     0     4     1     1
 -2.7937480197024439E-01 a        74     0     4     1     2
  2.3437671725822420E-01 a        75     0     4     1     3
  9.2352986378829305E-01 a        76     0     4     1     4
 -3.8502003921608652E-01 a        77     0     4     1     5
 -4.8333904943096317E-01 a        78     0     4     1     6
 -4.7980201829111682E-02 a        79     0     4     1     7
  5.3829977536775098E-01 a        80     0     4     1     8
  7.2691934127884517E-01 a        81     0     4     1     9
  7.9950979229830343E-01 a        82     0     4     1    10
  8.1526553416483863E-02 a        83     0     4     1    11
  1.0063166030526263E+00 a        84     0     4     1    12
  5.7329922185221938E-01 a        85     0     4     1    13
  1.3738216549131968E-01 a        86     0     4     1    14
  1.8535703317663746E-01 a        87     0     4     1    15
 -3.4655820758318617E-01 a        88     0     4     1    16
  1.4051544918696982E-01 a        89     0     4     1    17
 -1.0800791625694485E-01 a        90     0     4     1    18
  2.6456641221582766E-01 a        91     0     4     1    19
 -6.3399210077992774E-01 a        92     0     4     1    20
  5.8203086976517764E-02 a        93     0     4     1    21
  4.3417717588074228E-01 a        94     0     4     1    22
 -2.4977897091913401E-01 a        95     0     4     1    23
 -3.0199546094395241E-01 a        96     0     4     1    24
 -5.1143758900325287E-01 a        97     0     5     1     1
  7.2529977219656525E-02 a        98     0     5     1     2
 -1.0223791008811581E-01 a        99     0     5     1     3
  7.8398205860225917E-02 a       100     0     5     1     4
  1.9838407062112473E-01 a       101     0     5     1     5
 -5.3495823889913696E-01 a       102     0     5     1     6
  4.1991845778702702E-01 a       103     0     5     1     7
  5.2087396330899725E-02 a       104     0     5     1     8
  1.0148697672005141E-01 a       105     0     5     1     9
 -1.1898998484846550E-01 a       106     0     5     1    10
 -4.8913009119925593E-01 a       107     0     5     1    11
 -1.7316792003033724E-01 a       108     0     5     1    12
  4.3717093334740975E-01 a       109     0     5     1    13
  4.5852236807744216E-02 a       110     0     5     1    14
  1.8133125106027817E-01 a       111     0     5     1    15
  2.6082294368206541E-02 a       112     0     5     1    16
 -2.0124034600269713E-01 a       113     0     5     1    17
  1.6502830452316858E-01 a       114     0     5     1    18
 -1.5926577668068059E-01 a       115     0     5     1    19
  1.7094441376765959E-01 a       116     0     5     1    20
  4.6557980874674465E-01 a       117     0     5     1    21
  2.9763599556287923E-01 a       118     0     5     1    22
 -1.2065660363033485E-01 a       119     0     5     1    23
 -3.4752273689854556E-02 a       120     0     5     1    24
 -2.6985705604012011E-01 a       121     0     6     1     1
 -3.5785576431871713E-01 a       122     0     6     1     2
 -2.0268604716883909E-01 a       123     0     6     1     3
  2.4571973491110180E-01 a       124     0     6     1     4
 -2.7080259462792300E-01 a       125     0     6     1     5
  1.4820688499823436E-02 a       126     0     6     1     6
  3.2759613585950165E-01 a       127     0     6     1     7
 -5.0995109485585044E-01 a       128     0     6     1     8
 -3.2943743335814979E-01 a       129     0     6     1     9
  1.8692060872420380E-01 a       130     0     6     1    10
 -3.4078167926333236E-01 a       131     0     6     1    11
  2.0500344517206750E-02 a       132     0     6     1    12
 -2.5854745849219990E-01 a       133     0     6     1    13
 -7.0563480276804580E-01 a       134     0     6     1    14
  7.7692058941724720E-02 a       135     0     6     1    15
 -6.1936342019876779E-02 a       136     0     6     1    16
 -4.8904191540060765E-01 a       137     0     6     1    17
  2.4379060434336730E-01 a       138     0     6     1    18
 -6.2669177251371988E-01 a       139     0     6     1    19
  2.0082336577937773E-01 a       140     0     6     1    20
 -5.9428129532141161E-01 a       141     0     6     1    21
  4.9733589699176933E-01 a       142     0     6     1    22
  4.8459371849120692E-01 a       143     0     6     1    23
 -1.9551292979436441E-01 a       144     0     6     1    24
  2.1222961118556899E-01 a       145     0     7     1     1
  6.9170709032786748E-01 a       146     0     7     1     2
 -5.2769540033818141E-01 a       147     0     7     1     3
 -7.5216827626628902E-01 a       148     0     7     1     4
  1.5447939193138346E-01 a       149     0     7     1     5
  6.3001792769864629E-01 a       150     0     7     1     6
  3.5422754904182857E-01 a       151     0     7     1     7
 -6.4565784575368512E-01 a       152     0     7     1     8
 -7.6346430648681107E-01 a       153     0     7     1     9
 -1.0275021504474415E+00 a       154     0     7     1    10
  3.8878542084884998E-01 a       155     0     7     1    11
 -5.2334956844602631E-01 a       156     0     7     1    12
 -5.3517972763691957E-01 a       157     0     7     1    13
  3.6146267444304969E-01 a       158     0     7     1    14
 -6.4532930659271304E-01 a       159     0     7     1    15
  4.2013436833325069E-01 a       160     0     7     1    16
 -4.6487791711856838E-02 a       161     0     7     1    17
  2.8911518414168247E-01 a       162     0     7     1    18
  1.5722157389292610E-01 a       163     0     7     1    19
  5.7824266703306415E-01 a       164     0     7     1    20
 -9.3544305362645652E-01 a       165     0     7     1    21
 -6.8019132577590280E-01 a       166     0     7     1    22
  5.7101296021209436E-01 a       167     0     7     1    23
 -2.1577616343706521E-01 a       168     0     7     1    24
 -6.7614838662934873E-01 a       169     0     8     1     1
 -3.4878254225695043E-01 a       170     0     8     1     2
  7.5000428261150009E-01 a       171     0     8     1     3
 -3.5997563675031430E-01 a       172     0     8     1     4
 -1.7421830070250517E+00 a       173     0     8     1     5
  8.6571432014410843E-01 a       174     0     8     1     6
  4.3444115316782023E-02 a       175     0     8     1     7
  5.0126105907287477E-01 a       176     0     8     1     8
  2.6266078310216479E-01 a       177     0     8     1     9
 -2.0725895986178058E-01 a       178     0     8     1    10
  3.5347325838878646E-01 a       179     0     8     1    11
  2.4990197350134344E-01 a       180     0     8     1    12
 -6.9509101650596028E-01 a       181     0     8     1    13
 -1.7844343096200252E-01 a       182     0     8     1    14
 -7.7571676462604011E-01 a       183     0     8     1    15
  1.3718620798013266E+00 a       184     0     8     1    16
  1.0196796728177742E+00 a       185     0     8     1    17
 -4.9936329167716187E-01 a       186     0     8     1    18
  9.7846901226032035E-01 a       187     0     8     1    19
 -1.5311954822408638E-01 a       188     0     8     1    20
  3.0915631510360786E-01 a       189     0     8     1    21
 -1.5377622446459288E-02 a       190     0     8     1    22
  2.4349316878652394E-01 a       191     0     8     1    23
  4.8674504226278309E-01 a       192     0     8     1    24
 -7.9459663013594606E-01 a       193     0     9     1     1
  1.4175317529513284E-01 a       194     0     9     1     2
  5.3484471575856318E-01 a       195     0     9     1     3
 -7.0175086711829066E-02 a       196     0     9     1     4
  2.8526098776398456E-02 a       197     0     9     1     5
  3.5697030416168435E-01 a       198     0     9     1     6
 -4.8551218551849512E-01 a       199     0     9     1     7
  4.6948281511518153E-01 a       200     0     9     1     8
  3.0794556749593827E-01 a       201     0     9     1     9
  3.5272059750659490E-01 a       202     0     9     1    10
 -2.7993708733966788E-01 a       203     0     9     1    11
  3.4187013379948400E-01 a       204     0     9     1    12
  5.9778013682271543E-02 a       205     0     9     1    13
  1.3462689855746821E-01 a       206     0     9     1    14
  6.7710754507939597E-01 a       207     0     9     1    15
  4.1123470614804941E-01 a       208     0     9     1    16
 -2.2618851323869732E-01 a       209     0     9     1    17
 -6.7682044603273328E-01 a       210     0     9     1    18
 -3.8201555525071118E-01 a       211     0     9     1    19
  4.3330827861993038E-01 a       212     0     9     1    20
  2.3580809263179597E-01 a       213     0     9     1    21
  6.1837928459880391E-02 a       214     0     9     1    22
  2.2611980942373672E-01 a       215     0     9     1    23
  3.5993790626124583E-01 a       216     0     9     1    24
 -7.7358264363992735E-02 a       217     0    10     1     1
 -6.0009501366971536E-02 a       218     0    10     1     2
 -1.5787355875874648E-01 a       219     0    10     1     3
  1.6326214848465867E-01 a       220     0    10     1     4
 -1.6573140272936460E-01 a       221     0    10     1     5
 -4.7884677762527789E-01 a       222     0    10     1     6
  4.2935229181237805E-01 a       223     0    10     1     7
 -1.8813923320425363E-01 a       224     0    10     1     8
 -1.2713929494324927E-01 a       225     0    10     1     9
 -4.8905792877907597E-02 a       226     0    10     1    10
 -3.7358664781689713E-02 a       227     0    10     1    11
 -1.9096081594466544E-01 a       228     0    10     1    12
 -3.3195991394620657E-02 a       229     0    10     1    13
 -3.2127917743564227E-01 a       230     0    10     1    14
 -2.4377161791070429E-01 a       231     0    10     1    15
 -2.7591658768798538E-01 a       232     0    10     1    16
 -4.6722281070156035E-01 a       233     0    10     1    17
 -1.1144951663716608E-01 a       234     0    10     1    18
  1.4467804538495457E-01 a       235     0    10     1    19
  2.9720026689980600E-01 a       236     0    10     1    20
  1.9892518322669542E-01 a       237     0    10     1    21
 -2.4486622449226592E-01 a       238     0    10     1    22
  2.5830325207233495E-01 a       239     0    10     1    23
  6.7468301819405507E-01 a       240     0    10     1    24
 -5.0418666986857374E-01 a       241     0    11     1     1
  1.4679793934587015E-01 a       242     0    11     1     2
  1.6815680875375504E-02 a       243     0    11     1     3
  9.1883618854645771E-02 a       244     0    11     1     4
 -1.3820540900083328E-01 a       245     0    11     1     5
 -5.4887128745070191E-01 a       246     0    11     1     6
  2.2014008604564375E-01 a       247     0    11     1     7
  1.1650582059428639E-01 a       248     0    11     1     8
 -6.7165910091531195E-02 a       249     0    11     1     9
 -6.4255990283191566E-02 a       250     0    11     1    10
 -8.3276561252299861E-02 a       251     0    11     1    11
  6.6275061049749298E-02 a       252     0    11     1    12
  9.1312829628497197E-02 a       253     0    11     1    13
  6.6362002487729360E-02 a       254     0    11     1    14
 -4.1814225603510113E-02 a       255     0    11     1    15
  1.7647277060933098E-02 a       256     0    11     1    16
 -9.5613970575432975E-03 a       257     0    11     1    17
  1.6501540435893303E-01 a       258     0    11     1    18
 -2.0193867862159640E-01 a       259     0    11     1    19
 -7.0770480347832856E-02 a       260     0    11     1    20
  1.5631765287870850E-01 a       261     0    11     1    21
  1.7684208123453386E-02 a       262     0    11     1    22
  2.0110668806404653E-02 a       263     0    11     1    23
 -9.4556022907444373E-02 a       264     0    11     1    24
  1.1506732360046101E-01 a       265     0    12     1     1
  7.4929597734546050E-02 a       266     0    12     1     2
 -5.5482558383056726E-02 a       267     0    12     1     3
 -3.5920898255842071E-01 a       268     0    12     1     4
  2.4478437240975598E-01 a       269     0    12     1     5
  3.9016836597249938E-01 a       270     0    12     1     6
  8.1919593074119765E-02 a       271     0    12     1     7
 -2.7821415429606050E-01 a       272     0    12     1     8
 -2.7138568355287612E-01 a       273     0    12     1     9
 -4.8590006840345680E-02 a       274     0    12     1    10
  1.6604134369175097E-01 a       275     0    12     1    11
 -1.4255581905898632E-01 a       276     0    12     1    12
 -1.2540563352551720E-01 a       277     0    12     1    13
 -5.6894498824501026E-03 a       278     0    12     1    14
 -1.8734408777816408E-01 a       279     0    12     1    15
  1.3834763480145434E-01 a       280     0    12     1    16
 -4.9819915689163337E-02 a       281     0    12     1    17
  2.1986617262769922E-01 a       282     0    12     1    18
 -9.5701219408242416E-02 a       283     0    12     1    19
  2.3299893408974370E-01 a       284     0    12     1    20
 -2.6818489569925064E-01 a       285     0    12     1    21
 -1.9083426348125451E-01 a       286     0    12     1    22
  1.1797758468421332E-01 a       287     0    12     1    23
 -1.5506189498863676E-01 a       288     0    12     1    24
  1.1620567173762566E+00 a       289     0    13     1     1
  1.7373195272634583E-02 a       290     0    13     1     2
 -4.6778114165157209E-01 a       291     0    13     1     3
 -1.4643259891201546E-01 a       292     0    13     1     4
  8.3525476700439361E-01 a       293     0    13     1     5
  7.3335855018850304E-01 a       294     0    13     1     6
 -2.7923716500543044E-01 a       295     0    13     1     7
 -1.6657881896015450E-01 a       296     0    13     1     8
  2.3898137444951593E-02 a       297     0    13     1     9
 -2.3229896561010063E-01 a       298     0    13     1    10
 -1.4745210680051640E-01 a       299     0    13     1    11
 -5.7189284187485356E-01 a       300     0    13     1    12
  2.3635485448832069E-01 a       301     0    13     1    13
 -5.2545779496005396E-01 a       302     0    13     1    14
  2.8138748028157989E-01 a       303     0    13     1    15
  2.6146327858121200E-02 a       304     0    13     1    16
 -6.8529308637905489E-02 a       305     0    13     1    17
 -2.9869388407240438E-01 a       306     0    13     1    18
  2.1432654545804899E-01 a       307     0    13     1    19
 -3.6131813549535853E-02 a       308     0    13     1    20
 -4.8208619932644015E-01 a       309     0    13     1    21
 -2.4050537750121626E-01 a       310     0    13     1    22
 -1.7019189076168097E-02 a       311     0    13     1    23
  4.0002719957161464E-01 a       312     0    13     1    24
  3.0999212956096328E-01 a       313     0    14     1     1
 -7.5521259891787218E-01 a       314     0    14     1     2
  2.1578134398616022E-01 a       315     0    14     1     3
  3.3169431240911518E-01 a       316     0    14     1     4
  6.5720927400049789E-01 a       317     0    14     1     5
  3.5368524019342940E-01 a       318     0    14     1     6
 -8.1611926561484571E-01 a       319     0    14     1     7
  1.2407727992313650E-01 a       320     0    14     1     8
  1.0983619637732643E-01 a       321     0    14     1     9
 -5.3332054322887755E-02 a       322     0    14     1    10
 -2.6281399682113615E-01 a       323     0    14     1    11
  5.8678619270642873E-01 a       324     0    14     1    12
  2.8812939780171748E-01 a       325     0    14     1    13
  1.0151386441015313E+00 a       326     0    14     1    14
  7.6355230089112747E-01 a       327     0    14     1    15
  1.8147796514875153E-01 a       328     0    14     1    16
  6.3754327937686595E-01 a       329     0    14     1    17
 -6.4142811824809076E-02 a       330     0    14     1    18
 -7.5278956781485690E-02 a       331     0    14     1    19
  1.2022179319466373E-02 a       332     0    14     1    20
  5.0867947646078682E-01 a       333     0    14     1    21
  5.5014166743769699E-01 a       334     0    14     1    22
 -6.8178646430800138E-01 a       335     0    14     1    23
  3.3783094173629979E-01 a       336     0    14     1    24
 -2.1236285802305202E-01 a       337     0    15     1     1
 -5.3800112522193189E-01 a       338     0    15     1     2
 -3.7603884305523738E-01 a       339     0    15     1     3
  1.2032277283127957E-01 a       340     0    15     1     4
  1.2487105560158694E-01 a       341     0    15     1     5
  1.1264912264353363E-01 a       342     0    15     1     6
  3.6402574943648208E-01 a       343     0    15     1     7
 -2.1967859001398790E-02 a       344     0    15     1     8
  1.3777188691235071E-01 a       345     0    15     1     9
 -1.8674769369880245E-01 a       346     0    15     1    10
 -7.9282374272996048E-01 a       347     0    15     1    11
  1.7802957514643297E-01 a       348     0    15     1    12
 -4.2870606690602733E-02 a       349     0    15     1    13
 -6.5873820483327530E-02 a       350     0    15     1    14
  3.0053068048069320E-01 a       351     0    15     1    15
  1.6529367871344966E-01 a       352     0    15     1    16
 -5.7408618483027474E-02 a       353     0    15     1    17
 -3.1681321444432631E-01 a       354     0    15     1    18
  1.5171392278927520E-01 a       355     0    15     1    19
  6.0390274255469223E-01 a       356     0    15     1    20
 -3.0772163758419713E-01 a       357     0    15     1    21
 -2.9922509508084827E-01 a       358     0    15     1    22
 -1.5947121063695435E-01 a       359     0    15     1    23
  3.8059454441551677E-01 a       360     0    15     1    24
  7.8371336390669441E-02 a       361     0    16     1     1
 -3.3428573050739943E-02 a       362     0    16     1     2
  1.3852173778566082E-01 a       363     0    16     1     3
 -6.5122588010814525E-02 a       364     0    16     1     4
 -1.6680427045494342E-01 a       365     0    16     1     5
  1.3533680044240569E-02 a       366     0    16     1     6
  1.3943284285669280E-01 a       367     0    16     1     7
  2.8399361718953903E-01 a       368     0    16     1     8
  3.7622295035645084E-02 a       369     0    16     1     9
  1.7853142367128141E-01 a       370     0    16     1    10
  5.4164160093916308E-02 a       371     0    16     1    11
  2.9224871595046437E-01 a       372     0    16     1    12
  7.0408623233024110E-03 a       373     0    16     1    13
  7.2580261901909554E-02 a       374     0    16     1    14
 -1.2989754173999113E-01 a       375     0    16     1    15
 -2.8810471709746294E-01 a       376     0    16     1    16
 -6.6599721805106676E-02 a       377     0    16     1    17
  7.1855861116902633E-02 a       378     0    16     1    18
 -1.2142587766654893E-01 a       379     0    16     1    19
  1.4282425545826152E-01 a       380     0    16     1    20
  3.4832494811969472E-01 a       381     0    16     1    21
  2.5083745517481915E-01 a       382     0    16     1    22
  1.4326495739503015E-01 a       383     0    16     1    23
 -1.1377720970116682E-01 a       384     0    16     1    24
 -1.1140135823627602E-01 a       385     0    17     1     1
  4.4368155098358780E-01 a       386     0    17     1     2
 -9.5690726888243691E-02 a       387     0    17     1     3
 -2.4649513435753118E-01 a       388     0    17     1     4
 -6.7830934139282636E-02 a       389     0    17     1     5
 -1.9361000704527748E-02 a       390     0    17     1     6
 -3.7838495941021943E-01 a       391     0    17     1     7
 -3.2417373843741176E-01 a       392     0    17     1     8
  7.6911026925025172E-01 a       393     0    17     1     9
 -4.1461907829964306E-01 a       394     0    17     1    10
  1.2064277507120276E-01 a       395     0    17     1    11
  5.9231175272933956E-01 a       396     0    17     1    12
  1.1220613188092667E-01 a       397     0    17     1    13
 -1.6587427653701059E-01 a       398     0    17     1    14
  4.0904666196136197E-02 a       399     0    17     1    15
 -2.7774659417663581E-02 a       400     0    17     1    16
 -1.9840237414256198E-01 a       401     0    17     1    17
  1.8756700091579878E-01 a       402     0    17     1    18
  1.0630607974288729E-01 a       403     0    17     1    19
 -5.3508379996368971E-01 a       404     0    17     1    20
  1.7730905029807453E-01 a       405     0    17     1    21
  3.4640768639993713E-01 a       406     0    17     1    22
  9.4830120038280646E-02 a       407     0    17     1    23
  3.4281565444502539E-02 a       408     0    17     1    24
  1.7812856388580176E-01 a       409     0    18     1     1
  8.3927130966079649E-02 a       410     0    18     1     2
 -2.2197529910525585E-01 a       411     0    18     1     3
 -3.9050755966149808E-01 a       412     0    18     1     4
  1.3173987333679679E-01 a       413     0    18     1     5
 -2.9608385689449145E-02 a       414     0    18     1     6
 -1.6922921822799045E-01 a       415     0    18     1     7
 -4.0796003918357353E-02 a       416     0    18     1     8
  8.0065327290599203E-02 a       417     0    18     1     9
 -2.0159378359754976E-01 a       418     0    18     1    10
 -1.4109699560538122E-01 a       419     0    18     1    11
 -2.3549840059066915E-01 a       420     0    18     1    12
 -1.6095963904604241E-01 a       421     0    18     1    13
 -4.9226918294666154E-02 a       422     0    18     1    14
 -6.2475330617978317E-02 a       423     0    18     1    15
  4.1297278436609075E-01 a       424     0    18     1    16
 -3.8323005742616190E-01 a       425     0    18     1    17
 -3.8988516025556835E-02 a       426     0    18     1    18
  4.7255256298852832E-01 a       427     0    18     1    19
  2.5324190437319211E-01 a       428     0    18     1    20
 -1.2164244307275862E-01 a       429     0    18     1    21
 -2.5256300975624885E-01 a       430     0    18     1    22
 -9.3970813126695821E-02 a       431     0    18     1    23
  1.4050710087002691E-01 a       432     0    18     1    24
  1.5361675612503931E-01 a       433     0    19     1     1
 -1.1194515555992893E-01 a       434     0    19     1     2
  1.3272633344131646E-01 a       435     0    19     1     3
  6.5176919345393575E-02 a       436     0    19     1     4
 -3.1339717537305231E-02 a       437     0    19     1     5
  2.4158821752919260E-01 a       438     0    19     1     6
 -1.5812012648732604E-01 a       439     0    19     1     7
 -1.0805129120149917E-01 a       440     0    19     1     8
  4.5278952573183573E-01 a       441     0    19     1     9
 -1.8556283333807805E-01 a       442     0    19     1    10
  7.1254530295775151E-02 a       443     0    19     1    11
  3.0971931244139161E-01 a       444     0    19     1    12
 -5.7408235263946492E-02 a       445     0    19     1    13
 -3.0163037052346017E-02 a       446     0    19     1    14
  6.3267989098389774E-03 a       447     0    19     1    15
 -1.4479236458704159E-01 a       448     0    19     1    16
 -8.0757359554642465E-03 a       449     0    19     1    17
 -5.4861526010557771E-02 a       450     0    19     1    18
  2.3050255798702488E-01 a       451     0    19     1    19
 -6.5040729268053918E-02 a       452     0    19     1    20
  3.6941899371028863E-01 a       453     0    19     1    21
  2.3195316847816749E-01 a       454     0    19     1    22
 -7.8242171539702393E-02 a       455     0    19     1    23
 -1.0667278194777575E-01 a       456     0    19     1    24
  7.8741110631949052E-02 a       457     0    20     1     1
  7.0234205800170410E-02 a       458     0    20     1     2
 -6.1508743753988605E-02 a       459     0    20     1     3
 -4.1122122247028152E-02 a       460     0    20     1     4
 -1.8253159855760398E-01 a       461     0    20     1     5
 -1.4841808658176411E-01 a       462     0    20     1     6
  2.4290449033338410E-01 a       463     0    20     1     7
 -4.6499504162192284E-02 a       464     0    20     1     8
  3.6885016963519951E-02 a       465     0    20     1     9
  2.7062828625335038E-02 a       466     0    20     1    10
 -1.3532435659997871E-01 a       467     0    20     1    11
 -2.3923700643538448E-01 a       468     0    20     1    12
  2.2441208837026036E-02 a       469     0    20     1    13
 -2.2581230925459359E-01 a       470     0    20     1    14
 -9.9988453751983244E-02 a       471     0    20     1    15
 -8.7124816652805095E-02 a       472     0    20     1    16
 -4.1587787835894667E-02 a       473     0    20     1    17
 -5.8917468430196279E-04 a       474     0    20     1    18
 -1.8587674152897182E-01 a       475     0    20     1    19
  2.3299641881371505E-01 a       476     0    20     1    20
 -6.1254473043894217E-03 a       477     0    20     1    21
  1.9144917644856835E-01 a       478     0    20     1    22
  5.2948468428376694E-02 a       479     0    20     1    23
  1.3845363327104035E-01 a       480     0    20     1    24
 -2.6221987811593417E-01 a       481     0    21     1     1
 -8.3915242014216615E-03 a       482     0    21     1     2
  1.0279013419628585E-02 a       483     0    21     1     3
  2.5850492847190609E-01 a       484     0    21     1     4
 -1.9177704082284946E-01 a       485     0    21     1     5
 -1.9097829079726117E-01 a       486     0    21     1     6
 -2.4612884770766591E-01 a       487     0    21     1     7
  1.6591743565280110E-02 a       488     0    21     1     8
 -6.9134586127820905E-02 a       489     0    21     1     9
  2.0344884474166143E-03 a       490     0    21     1    10
  8.1989475384305108E-02 a       491     0    21     1    11
  2.2234884866501270E-01 a       492     0    21     1    12
  5.2275121104377251E-02 a       493     0    21     1    13
 -1.2774415476108605E-01 a       494     0    21     1    14
  1.3699538449659965E-01 a       495     0    21     1    15
 -2.1646207523192079E-01 a       496     0    21     1    16
  1.6245693485626339E-01 a       497     0    21     1    17
  8.9064233738384395E-03 a       498     0    21     1    18
 -5.7792844919531149E-02 a       499     0    21     1    19
 -3.4036712328630081E-01 a       500     0    21     1    20
 -1.9432939732697091E-01 a       501     0    21     1    21
 -1.2017504085378073E-02 a       502     0    21     1    22
 -2.4235052348312594E-01 a       503     0    21     1    23
  6.0767222198015905E-02 a       504     0    21     1    24
 -3.0592519319961836E-01 a       505     0    22     1     1
 -1.3014222054808330E-01 a       506     0    22     1     2
  5.5212629072006314E-01 a       507     0    22     1     3
  8.8187281393628802E-02 a       508     0    22     1     4
 -5.3862097457751468E-01 a       509     0    22     1     5
  3.5165360203681784E-01 a       510     0    22     1     6
 -1.5707467451525045E-01 a       511     0    22     1     7
 -3.8617250107566908E-01 a       512     0    22     1     8
 -1.6688681512789164E-01 a       513     0    22     1     9
  2.2409649290913347E-01 a       514     0    22     1    10
  6.3690271851477498E-01 a       515     0    22     1    11
  2.8061401230233762E-01 a       516     0    22     1    12
 -4.2856566550789699E-01 a       517     0    22     1    13
 -2.5433934517980300E-01 a       518     0    22     1    14
 -4.1357995427066074E-01 a       519     0    22     1    15
  4.9663451952361776E-01 a       520     0    22     1    16
 -5.2369919348947955E-02 a       521     0    22     1    17
 -5.5892019341858468E-01 a       522     0    22     1    18
 -1.4242491146911718E-01 a       523     0    22     1    19
 -1.2802315089868657E-01 a       524     0    22     1    20
  2.9912098686838101E-01 a       525     0    22     1    21
 -6.8784679611984878E-01 a       526     0    22     1    22
  1.4381376396714987E-02 a       527     0    22     1    23
  4.6240849542188067E-01 a       528     0    22     1    24
 -3.5743577076285832E-01 a       529     0    23     1     1
  2.0482359986865220E-01 a       530     0    23     1     2
