################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.6299816723399897E-01 a        74     0     4     1     2
 -1.2401910971777816E+00 a        75     0     4     1     3
 -2.5580190186754681E+00 a        76     0     4     1     4
 -8.0820420926247838E-01 a        77     0     4     1     5
 -4.3834100962619227E-01 a        78     0     4     1     6
  2.8170382563929142E-01 a        79     0     4     1     7
 -1.1775708674069347E+00 a        80     0     4     1     8
  4.4513946763400836E-01 a        81     0     4     1     9
 -5.2678168860735208E-01 a        82     0     4     1    10
 -3.7381115273474663E-01 a        83     0     4     1    11
 -2.9278897777167395E-01 a        84     0     4     1    12
  6.7320929672266649E-01 a        85     0     4     1    13
 -1.0509051582833691E+00 a        86     0     4     1    14
  1.4034528190151401E+00 a        87     0     4     1    15
 -8.6047944606778962E-02 a        88     0     4     1    16
  1.2738432283245473E+00 a        89     0     4     1    17
 -1.3178093581124195E-01 a        90     0     4     1    18
 -1.1429480735810422E+00 a        91     0     4     1    19
  9.5474310828255349E-01 a        92     0     4     1    20
  3.3285020644223985E-02 a        93     0     4     1    21
  3.1436473438452717E-01 a        94     0     4     1    22
  5.9726739104583937E-01 a        95     0     4     1    23
 -1.1674879320680744E+00 a        96     0     4     1    24
  3.1433965056311752E-01 a        97     0     5     1     1
 -2.7286456819642851E-01 a        98     0     5     1     2
 -4.6678575410995349E-01 a        99     0     5     1     3
  2.1065337305573645E-01 a       100     0     5     1     4
 -1.9183419213176292E-01 a       101     0     5     1     5
  1.2538909669108828E-02 a       102     0     5     1     6
 -3.2053652883169514E-01 a       103     0     5     1     7
  8.5715851609139179E-02 a       104     0     5     1     8
 -4.8211505731109450E-01 a       105     0     5     1     9
  2.3827355266666658E-01 a       106     0     5     1    10
 -2.5646055743964785E-01 a       107     0     5     1    11
  5.8041062575525985E-02 a       108     0     5     1    12
 -6.1582280218962704E-01 a       109     0     5     1    13
  6.1323218964502990E-01 a       110     0     5     1    14
 -3.4246843852570047E-01 a       111     0     5     1    15
  1.0325347525761122E+00 a       112     0     5     1    16
  2.1661773455117401E-02 a       113     0     5     1    17
 -1.4461517181900096E-01 a       114     0     5     1    18
  8.3067795306522074E-01 a       115     0     5     1    19
  2.6423523965501033E-01 a       116     0     5     1    20
 -4.1988485829480754E-01 a       117     0     5     1    21
  7.5353773981200481E-02 a       118     0     5     1    22
 -1.5557645550192220E-01 a       119     0     5     1    23
 -4.3514856543914328E-02 a       120     0     5     1    24
  2.3116653276946977E-02 a       121     0     6     1     1
  3.7203962850730010E-01 a       122     0     6     1     2
  2.8027066055333921E-01 a       123     0     6     1     3
 -1.3675952471268180E-01 a       124     0     6     1     4
 -2.8168751018058136E-01 a       125     0     6     1     5
 -1.6928353381273756E-01 a       126     0     6     1     6
  4.8986067466726409E-02 a       127     0     6     1     7
 -1.3081290795427541E-01 a       128     0     6     1     8
  2.1948185675114670E-01 a       129     0     6     1     9
  3.1400876182166410E-01 a       130     0     6     1    10
  2.4677907094196319E-01 a       131     0     6     1    11
 -3.8764680679065537E-03 a       132     0     6     1    12
  5.8898455066416694E-02 a       133     0     6     1    13
 -5.0195580326544226E-02 a       134     0     6     1    14
 -3.1354852006005707E-01 a       135     0     6     1    15
  1.5017428209272507E-01 a       136     0     6     1    16
  4.9343868630133750E-02 a       137     0     6     1    17
  7.2180219859647107E-02 a       138     0     6     1    18
 -6.2490672444464782E-02 a       139     0     6     1    19
  2.8882278144213525E-01 a       140     0     6     1    20
 -1.0882350451439482E-01 a       141     0     6     1    21
 -1.5731506732275018E-02 a       142     0     6     1    22
  9.8653187719577248E-02 a       143     0     6     1    23
  2.1955185422585546E-01 a       144     0     6     1    24
 -1.7794974324089494E-01 a       145     0     7     1     1
  5.4451176149528824E-02 a       146     0     7     1     2
 -1.3281150560915359E-01 a       147     0     7     1     3
 -2.6805004766405405E-01 a       148     0     7     1     4
  6.2374612794717475E-02 a       149     0     7     1     5
  2.7978389759096004E-02 a       150     0     7     1     6
  4.1015276090873559E-01 a       151     0     7     1     7
 -1.1093589398951875E+00 a       152     0     7     1     8
 -3.9855395800502375E-02 a       153     0     7     1     9
 -2.7555257840647368E-01 a       154     0     7     1    10
  5.6537284407825548E-03 a       155     0     7     1    11
  5.7580067548221529E-02 a       156     0     7     1    12
  7.3411367259274529E-01 a       157     0     7     1    13
 -1.8461264055075605E-01 a       158     0     7     1    14
  3.9259798908739779E-01 a       159     0     7     1    15
 -2.1735933356913731E-01 a       160     0     7     1    16
 -6.1870461213842064E-02 a       161     0     7     1    17
 -1.0594812663642549E-01 a       162     0     7     1    18
 -4.7376958451890389E-01 a       163     0     7     1    19
 -2.8383118741183055E-01 a       164     0     7     1    20
  2.2089895239783889E-02 a       165     0     7     1    21
 -1.9821944469341360E-01 a       166     0     7     1    22
 -3.6151768428322695E-01 a       167     0     7     1    23
 -3.0063539864370964E-01 a       168     0     7     1    24
  6.7818991774247453E-02 a       169     0     8     1     1
 -1.5009666345514783E-01 a       170     0     8     1     2
  7.0572573518510465E-03 a       171     0     8     1     3
  8.0661298106672802E-02 a       172     0     8     1     4
  5.6409863572298692E-02 a       173     0     8     1     5
 -2.6344206291858470E-02 a       174     0     8     1     6
  3.8414121654904687E-01 a       175     0     8     1     7
 -2.2803341214909983E-01 a       176     0     8     1     8
  8.6400445202289303E-02 a       177     0     8     1     9
 -2.1390075905071193E-01 a       178     0     8     1    10
 -2.2199476236598426E-01 a       179     0     8     1    11
 -9.8439187248353696E-02 a       180     0     8     1    12
  4.5827130079582834E-02 a       181     0     8     1    13
  1.2599914438295401E-01 a       182     0     8     1    14
  2.2183803973669058E-01 a       183     0     8     1    15
 -3.2604233794970107E-02 a       184     0     8     1    16
 -1.5379342617237027E-01 a       185     0     8     1    17
  2.1444926713375830E-02 a       186     0     8     1    18
 -9.5108603388849994E-02 a       187     0     8     1    19
 -2.3577113397175248E-01 a       188     0     8     1    20
 -1.5704665305268931E-01 a       189     0     8     1    21
 -2.2877601799942765E-01 a       190     0     8     1    22
  2.9443139491155601E-03 a       191     0     8     1    23
 -3.5574724213082498E-02 a       192     0     8     1    24
 -1.2723005910885236E-02 a       193     0     9     1     1
 -1.5543491840306198E-01 a       194     0     9     1     2
  1.1815441565671878E-01 a       195     0     9     1     3
  1.6826980780315720E-01 a       196     0     9     1     4
 -7.8554286104337248E-02 a       197     0     9     1     5
 -8.7088644331509937E-02 a       198     0     9     1     6
 -2.3680248315056612E-01 a       199     0     9     1     7
 -2.7918383824350029E-01 a       200     0     9     1     8
  6.3340193408787122E-03 a       201     0     9     1     9
  2.9453681116150349E-02 a       202     0     9     1    10
  2.0057333484933920E-01 a       203     0     9     1    11
  5.6350000828691704E-01 a       204     0     9     1    12
  7.9245802738721519E-02 a       205     0     9     1    13
 -3.2628364620157940E-01 a       206     0     9     1    14
  2.0680391095923029E-01 a       207     0     9     1    15
  9.5783329930063721E-02 a       208     0     9     1    16
  2.3988549326037353E-01 a       209     0     9     1    17
 -5.2494194640153857E-01 a       210     0     9     1    18
  2.3738615034073859E-02 a       211     0     9     1    19
 -7.0545786207560565E-02 a       212     0     9     1    20
  2.9196933763643829E-01 a       213     0     9     1    21
  1.5775464692421742E-01 a       214     0     9     1    22
 -5.8349697174425445E-02 a       215     0     9     1    23
  1.1901999777514875E-01 a       216     0     9     1    24
  2.0564131452003361E-02 a       217     0    10     1     1
 -2.5733106591131505E-01 a       218     0    10     1     2
 -7.9825473511459452E-02 a       219     0    10     1     3
 -8.6074441427568105E-01 a       220     0    10     1     4
 -3.4404058032005180E-01 a       221     0    10     1     5
 -1.2278208783534898E-01 a       222     0    10     1     6
 -4.3393333762495517E-02 a       223     0    10     1     7
 -2.0576453674150985E-01 a       224     0    10     1     8
  3.1651841317264429E-01 a       225     0    10     1     9
 -1.2471604450208817E-01 a       226     0    10     1    10
 -1.0914379709239613E-01 a       227     0    10     1    11
 -1.4228685446477349E-01 a       228     0    10     1    12
  2.1157479771925625E-01 a       229     0    10     1    13
 -4.6182626939867721E-01 a       230     0    10     1    14
  2.8097587297548049E-01 a       231     0    10     1    15
 -1.9745339042499108E-01 a       232     0    10     1    16
  5.2709880585656461E-02 a       233     0    10     1    17
  6.4545370221404845E-03 a       234     0    10     1    18
 -3.0532756078073192E-01 a       235     0    10     1    19
  2.7041084934674608E-01 a       236     0    10     1    20
 -3.3647797204113306E-01 a       237     0    10     1    21
  2.4529582869648078E-01 a       238     0    10     1    22
  3.2233360179792342E-01 a       239     0    10     1    23
 -2.9746067990240982E-01 a       240     0    10     1    24
 -6.3364086376186901E-02 a       241     0    11     1     1
  4.6093998393526493E-02 a       242     0    11     1     2
 -2.0198290203116737E-03 a       243     0    11     1     3
 -2.2938629807453553E-01 a       244     0    11     1     4
 -4.5055464162402956E-02 a       245     0    11     1     5
 -7.8596965688653916E-03 a       246     0    11     1     6
 -7.5078728808146570E-03 a       247     0    11     1     7
  2.7693361821173168E-01 a       248     0    11     1     8
 -5.5006230273118894E-03 a       249     0    11     1     9
 -1.0935771423694557E-01 a       250     0    11     1    10
  1.2912567686475125E-02 a       251     0    11     1    11
 -1.0154006327571226E-01 a       252     0    11     1    12
  7.2398020519283471E-02 a       253     0    11     1    13
  1.6456516098631765E-01 a       254     0    11     1    14
  5.5405171982013890E-02 a       255     0    11     1    15
  1.2415308330001401E-01 a       256     0    11     1    16
 -1.7421461983272815E-01 a       257     0    11     1    17
  1.1015580729755327E-01 a       258     0    11     1    18
 -5.2776854748905873E-02 a       259     0    11     1    19
  2.7066990451445411E-01 a       260     0    11     1    20
 -2.2611667130767554E-01 a       261     0    11     1    21
  6.7148666222330511E-02 a       262     0    11     1    22
  8.9949216448296079E-02 a       263     0    11     1    23
 -3.8122573894448120E-02 a       264     0    11     1    24
 -4.0338833182118422E-01 a       265     0    12     1     1
 -1.0942890220041293E+00 a       266     0    12     1     2
 -3.1225014956843389E-01 a       267     0    12     1     3
 -1.4201592897142827E+00 a       268     0    12     1     4
  1.2348605952465155E+00 a       269     0    12     1     5
  6.6962730256645175E-01 a       270     0    12     1     6
 -2.4175385996225396E-01 a       271     0    12     1     7
  3.7126724388443905E-01 a       272     0    12     1     8
 -7.0822728861333173E-01 a       273     0    12     1     9
 -2.6691115043742270E-01 a       274     0    12     1    10
 -5.4335168440219228E-01 a       275     0    12     1    11
 -3.7228092899994611E-02 a       276     0    12     1    12
  2.2481608861177557E-01 a       277     0    12     1    13
  3.9187716182522042E-01 a       278     0    12     1    14
 -2.4611995469109102E-01 a       279     0    12     1    15
  1.1644839565913607E+00 a       280     0    12     1    16
  2.5042137807706685E-02 a       281     0    12     1    17
  1.7685071828751509E+00 a       282     0    12     1    18
 -2.6351479503259645E-01 a       283     0    12     1    19
 -5.1873433999413898E-01 a       284     0    12     1    20
 -1.6183458208334778E-01 a       285     0    12     1    21
  6.6051660785585897E-01 a       286     0    12     1    22
  2.5173460466557871E+00 a       287     0    12     1    23
 -7.2688321446507239E-03 a       288     0    12     1    24
  2.6979515928898146E-01 a       289     0    13     1     1
  2.4879882587965869E+00 a       290     0    13     1     2
  2.8029984088875309E-01 a       291     0    13     1     3
  1.1832490357491521E+00 a       292     0    13     1     4
 -6.3516034411006506E-01 a       293     0    13     1     5
  4.2033243128125164E-01 a       294     0    13     1     6
  9.0449273020190002E-01 a       295     0    13     1     7
  1.3376824157257969E+00 a       296     0    13     1     8
  3.2574903214851514E-01 a       297     0    13     1     9
  3.5286152653197282E-02 a       298     0    13     1    10
  6.5721177209475068E-01 a       299     0    13     1    11
 -1.7024526872255215E+00 a       300     0    13     1    12
 -1.2797409089104477E+00 a       301     0    13     1    13
  1.9177216465404394E+00 a       302     0    13     1    14
 -8.3255151939888006E-01 a       303     0    13     1    15
 -1.2246833809589679E+00 a       304     0    13     1    16
 -1.2713846574102383E+00 a       305     0    13     1    17
  1.0934803832593536E+00 a       306     0    13     1    18
  3.0263428615119803E-01 a       307     0    13     1    19
  6.7138892619675561E-01 a       308     0    13     1    20
  7.7437486336979922E-01 a       309     0    13     1    21
 -1.6803536699149875E+00 a       310     0    13     1    22
 -3.1258434915548787E+00 a       311     0    13     1    23
  9.6554825756384888E-01 a       312     0    13     1    24
  1.5223807066139013E-02 a       313     0    14     1     1
 -1.3070868597858823E-02 a       314     0    14     1     2
 -1.3266283944438770E-01 a       315     0    14     1     3
  5.3838239809937294E-02 a       316     0    14     1     4
 -8.2522635947622075E-02 a       317     0    14     1     5
  1.7695197487567565E-01 a       318     0    14     1     6
  1.9114323553564994E-01 a       319     0    14     1     7
 -1.1743409996043361E-01 a       320     0    14     1     8
 -3.9499120715558673E-02 a       321     0    14     1     9
  5.8345432814378713E-02 a       322     0    14     1    10
 -1.6334092357730798E-01 a       323     0    14     1    11
 -1.2686821874142917E-01 a       324     0    14     1    12
 -1.6404160550591551E-01 a       325     0    14     1    13
  2.0313482468139452E-02 a       326     0    14     1    14
 -2.7333913371518907E-02 a       327     0    14     1    15
 -1.5877782938758078E-01 a       328     0    14     1    16
  2.0755376346281765E-01 a       329     0    14     1    17
 -5.9333340660236294E-02 a       330     0    14     1    18
 -4.1739627449075271E-02 a       331     0    14     1    19
  8.8562405053569174E-02 a       332     0    14     1    20
  9.2371794792398015E-02 a       333     0    14     1    21
 -1.9419921050047273E-01 a       334     0    14     1    22
 -9.8746901918700211E-02 a       335     0    14     1    23
  2.4235031220527065E-01 a       336     0    14     1    24
 -1.0308451705659623E-01 a       337     0    15     1     1
  1.4022351259647898E-03 a       338     0    15     1     2
 -1.8784927274272965E-02 a       339     0    15     1     3
 -4.4582211419532211E-02 a       340     0    15     1     4
 -2.1375690823450727E-02 a       341     0    15     1     5
  5.6849870973631773E-03 a       342     0    15     1     6
  7.2633783467783652E-02 a       343     0    15     1     7
 -1.3432915796116432E-01 a       344     0    15     1     8
  1.0313363373181361E-01 a       345     0    15     1     9
  1.1835189357748331E-01 a       346     0    15     1    10
 -1.2092016413646416E-01 a       347     0    15     1    11
 -2.6201798970080098E-01 a       348     0    15     1    12
 -1.3168183429152935E-01 a       349     0    15     1    13
 -1.0638397794986587E-01 a       350     0    15     1    14
 -1.3788083776549939E-02 a       351     0    15     1    15
 -5.5762171559356422E-02 a       352     0    15     1    16
  2.0658946691737379E-01 a       353     0    15     1    17
 -1.1114123662403225E-01 a       354     0    15     1    18
 -3.7971659014107081E-02 a       355     0    15     1    19
  1.2454231321674848E-01 a       356     0    15     1    20
 -1.7680627437261934E-01 a       357     0    15     1    21
  4.2384116026176977E-02 a       358     0    15     1    22
  1.3635702605331182E-01 a       359     0    15     1    23
 -1.0592058285460862E-01 a       360     0    15     1    24
  3.1338408253988939E-02 a       361     0    16     1     1
  1.0022333527979950E-01 a       362     0    16     1     2
  8.3115965438932737E-02 a       363     0    16     1     3
 -6.1409544117767312E-01 a       364     0    16     1     4
 -1.9902976352555291E-01 a       365     0    16     1     5
  3.3813283788682241E-01 a       366     0    16     1     6
 -3.3794188319683449E-02 a       367     0    16     1     7
  3.2825151609879466E-01 a       368     0    16     1     8
  1.3210880949834827E-01 a       369     0    16     1     9
 -2.9743133916762304E-01 a       370     0    16     1    10
 -5.1431577823390573E-01 a       371     0    16     1    11
  5.2311445219625954E-02 a       372     0    16     1    12
 -5.7065255485125910E-01 a       373     0    16     1    13
  2.4224967085748703E-02 a       374     0    16     1    14
 -7.8616803062331958E-02 a       375     0    16     1    15
 -7.9324279566996933E-02 a       376     0    16     1    16
  3.8587153379829611E-02 a       377     0    16     1    17
  1.8305945885541708E-01 a       378     0    16     1    18
 -5.5391208929349933E-01 a       379     0    16     1    19
  3.5411973326447876E-01 a       380     0    16     1    20
  1.8914085508188200E-01 a       381     0    16     1    21
 -4.7572511269591128E-01 a       382     0    16     1    22
 -7.3896324360172877E-02 a       383     0    16     1    23
  3.4292104298185505E-01 a       384     0    16     1    24
 -6.7729471675154959E-02 a       385     0    17     1     1
  1.7934856537227591E-02 a       386     0    17     1     2
 -6.1428329032302838E-02 a       387     0    17     1     3
 -2.0628748349460818E-01 a       388     0    17     1     4
 -3.4677246265304086E-02 a       389     0    17     1     5
  1.8581821415181037E-02 a       390     0    17     1     6
  4.5688598526668085E-03 a       391     0    17     1     7
  2.3490510682412846E-01 a       392     0    17     1     8
  2.2151544879677691E-02 a       393     0    17     1     9
 -6.9288294571232548E-02 a       394     0    17     1    10
 -9.6451320743767884E-03 a       395     0    17     1    11
 -1.1290556681670047E-01 a       396     0    17     1    12
  2.5004727721726395E-02 a       397     0    17     1    13
  6.6533223789113319E-02 a       398     0    17     1    14
  3.7981059312226055E-02 a       399     0    17     1    15
  3.5888930929962433E-02 a       400     0    17     1    16
 -9.5969378194415325E-02 a       401     0    17     1    17
  2.9162036891181044E-02 a       402     0    17     1    18
 -8.5051418276434171E-02 a       403     0    17     1    19
  1.7767930710558011E-01 a       404     0    17     1    20
 -1.9093420596925245E-01 a       405     0    17     1    21
  7.6161290675811344E-02 a       406     0    17     1    22
  1.0380394223100844E-01 a       407     0    17     1    23
 -7.0611398544600551E-02 a       408     0    17     1    24
 -1.4000862248078524E-01 a       409     0    18     1     1
  6.4272355925522648E-02 a       410     0    18     1     2
 -3.4528298388000735E-02 a       411     0    18     1     3
 -1.1387649710384817E-01 a       412     0    18     1     4
  6.6052469292560388E-03 a       413     0    18     1     5
  7.9568194721614721E-02 a       414     0    18     1     6
 -4.7543037637073945E-02 a       415     0    18     1     7
 -8.6104372422133285E-02 a       416     0    18     1     8
  1.4556543384241812E-02 a       417     0    18     1     9
 -2.5208998924968383E-02 a       418     0    18     1    10
 -3.1663524285214184E-01 a       419     0    18     1    11
 -1.3824818103788600E-01 a       420     0    18     1    12
 -5.1421443883457305E-02 a       421     0    18     1    13
 -8.5993074832736618E-02 a       422     0    18     1    14
 -4.3332500861006228E-02 a       423     0    18     1    15
  8.0600897250536901E-02 a       424     0    18     1    16
  1.3267910799222166E-01 a       425     0    18     1    17
 -2.2261943760504166E-01 a       426     0    18     1    18
 -6.5063679035949090E-02 a       427     0    18     1    19
  2.2332603572442969E-01 a       428     0    18     1    20
  5.6646422611700354E-03 a       429     0    18     1    21
  4.1325381275031790E-02 a       430     0    18     1    22
  3.2498905301259545E-01 a       431     0    18     1    23
 -2.2875744864025482E-01 a       432     0    18     1    24
  2.4143420235051780E-01 a       433     0    19     1     1
 -1.7764557056301383E-01 a       434     0    19     1     2
 -3.0171572524233153E-01 a       435     0    19     1     3
  3.4019659910948817E-02 a       436     0    19     1     4
 -3.3352975746316021E-01 a       437     0    19     1     5
  2.4102659382479041E-01 a       438     0    19     1     6
 -1.1254187945634149E-01 a       439     0    19     1     7
 -7.0758120917712464E-01 a       440     0    19     1     8
  3.3054972371497504E-01 a       441     0    19     1     9
  1.2528066230880086E-01 a       442     0    19     1    10
  3.5630547776980798E-01 a       443     0    19     1    11
  3.0421601791804948E-01 a       444     0    19     1    12
 -2.9632131886859470E-01 a       445     0    19     1    13
 -7.0049398554535069E-01 a       446     0    19     1    14
  1.8251730288875104E-01 a       447     0    19     1    15
 -7.9826879888575153E-01 a       448     0    19     1    16
  1.3995012758678566E-02 a       449     0    19     1    17
 -3.3628119343732155E-01 a       450     0    19     1    18
  1.2344763163097515E-01 a       451     0    19     1    19
 -1.0165439327233514E-01 a       452     0    19     1    20
 -1.1955303639176977E-01 a       453     0    19     1    21
 -3.3303044714553415E-01 a       454     0    19     1    22
 -9.3255262318781107E-01 a       455     0    19     1    23
 -2.0089127150825298E-02 a       456     0    19     1    24
  1.3847466980205246E-02 a       457     0    20     1     1
  4.5986912376872163E-02 a       458     0    20     1     2
  5.4367749361261042E-02 a       459     0    20     1     3
  1.0982092521910118E-01 a       460     0    20     1     4
  2.5052359043629374E-01 a       461     0    20     1     5
 -8.8703992429585724E-02 a       462     0    20     1     6
 -2.4067912379297954E-01 a       463     0    20     1     7
  6.7007835670933338E-02 a       464     0    20     1     8
 -1.7966320520485246E-01 a       465     0    20     1     9
 -9.1416108408407082E-02 a       466     0    20     1    10
  2.1359944495914135E-01 a       467     0    20     1    11
  3.2448636350377069E-01 a       468     0    20     1    12
  1.8874150497322859E-02 a       469     0    20     1    13
  1.0233951372470391E-01 a       470     0    20     1    14
 -9.2349007690640625E-02 a       471     0    20     1    15
  3.9734974261434330E-01 a       472     0    20     1    16
 -1.6336310359468001E-01 a       473     0    20     1    17
  1.4244064985209101E-01 a       474     0    20     1    18
  2.2624622246867473E-01 a       475     0    20     1    19
 -4.8208260500933803E-01 a       476     0    20     1    20
  5.2018833089790428E-01 a       477     0    20     1    21
  5.7636681896892791E-02 a       478     0    20     1    22
  9.1240532590649050E-03 a       479     0    20     1    23
 -2.6670864404940383E-03 a       480     0    20     1    24
  1.0786369555104609E-01 a       481     0    21     1     1
 -4.8051517223795172E-02 a       482     0    21     1     2
 -1.1527815926376864E-01 a       483     0    21     1     3
  1.0402306014777521E-01 a       484     0    21     1     4
 -1.0904965924417833E-02 a       485     0    21     1     5
  2.5945701460476045E-01 a       486     0    21     1     6
  1.5438293564916367E-01 a       487     0    21     1     7
 -3.5218460525883177E-01 a       488     0    21     1     8
 -5.3632322415068448E-02 a       489     0    21     1     9
  5.8792705512189486E-02 a       490     0    21     1    10
 -4.1389596112622579E-02 a       491     0    21     1    11
 -1.1200753885683248E-01 a       492     0    21     1    12
 -2.6619877235019512E-01 a       493     0    21     1    13
 -9.2660271562887905E-02 a       494     0    21     1    14
  8.7924514811176246E-02 a       495     0    21     1    15
 -1.5417946966484472E-01 a       496     0    21     1    16
  3.4310301853306840E-01 a       497     0    21     1    17
 -9.8413987446406476E-02 a       498     0    21     1    18
 -1.4763940787726343E-01 a       499     0    21     1    19
  2.6812667339245880E-02 a       500     0    21     1    20
  2.2860311912641545E-01 a       501     0    21     1    21
 -3.3502835390439389E-01 a       502     0    21     1    22
 -2.4519423990314823E-01 a       503     0    21     1    23
  3.0180690930218085E-01 a       504     0    21     1    24
 -1.7681277430067172E-01 a       505     0    22     1     1
  5.3714379416117120E-02 a       506     0    22     1     2
  7.4295211005114886E-03 a       507     0    22     1     3
 -4.9156615594582634E-02 a       508     0    22     1     4
  3.0884157227995496E-02 a       509     0    22     1     5
  9.8377733181288923E-02 a       510     0    22     1     6
  5.3906813349019568E-02 a       511     0    22     1     7
 -1.1535974583719638E-01 a       512     0    22     1     8
  1.0080110471527658E-01 a       513     0    22     1     9
 -1.7925219211701853E-02 a       514     0    22     1    10
 -1.6078855115698959E-01 a       515     0    22     1    11
 -2.2527757056815642E-01 a       516     0    22     1    12
 -9.7717276080788701E-02 a       517     0    22     1    13
 -5.4817525073853089E-02 a       518     0    22     1    14
 -7.5043316253739348E-02 a       519     0    22     1    15
  6.9436336718147557E-02 a       520     0    22     1    16
  9.8228868504766503E-02 a       521     0    22     1    17
  4.1703669100515227E-02 a       522     0    22     1    18
 -2.1189636832998755E-02 a       523     0    22     1    19
  7.6889549356894099E-02 a       524     0    22     1    20
 -5.7741289488962455E-02 a       525     0    22     1    21
  5.7170085021701525E-04 a       526     0    22     1    22
  1.1417762534280115E-01 a       527     0    22     1    23
 -1.3040513192141484E-01 a       528     0    22     1    24
 -1.2858780084653360E-01 a       529     0    23     1     1
  1.4811044923303243E-01 a       530     0    23     1     2
